chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chrY	12410061	20014929	0.00647643852613611	53	0.0933732463555714	1.31919496473044	132483	0.744789692962696	7	7	0	-6.74541235441453
chrY	20062976	20349437	0.41425801276866	386	0.132829229966489	1.33089917990209	3988	0.633709947009402	7	4	3	-6.74104960905345
chrY	20349585	26403100	0.0222880404328194	47	0.147020614386484	1.33480515615652	38901	0.751834882474406	7	7	0	-6.75969011094742
chrY	26403199	26563295	0.407846176259671	74	0.137577623742415	1.36619943133551	3710	0.865094322842282	10	6	4	-6.74527508530798
chrY	26563334	26641366	0.148044085935971	39	0.163089867843629	1.49300634329349	2091	0.780942813361964	7	6	1	-6.73537871837929
chrY	26641419	56682038	0.318103237903327	481	0.129076826333494	1.31696498252927	2764	0.769936761356927	7	5	2	-6.80472465899223
chrY	56684099	56753141	0.498480081923776	89	0.150678373250692	1.539244306667	2001	1.54209281519472	8	4	4	-6.73314754871644
chrY	56753244	56828013	0.477738745317917	139	0.1137679098702	1.66693265233649	1031	0.861534858589517	13	7	6	-6.7523826487432
chrY	56828075	56828334	0.283456329899348	13	0.0982226669750537	1.98609210024374	28	0.869927755773173	14	10	4	-6.73345189919027
chrY	56828465	56848104	0.319871077073398	417	0.0827589213381787	1.27918481851386	2749	0.219129898772122	6	4	2	-6.75639051064561
chrY	56848302	56887228	0.385585805968424	472	0.0908319367400272	1.18627205858114	2549	0.26058058848226	8	5	3	-6.75488623098239
