chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr8	68779661	68794188	0.00109356381445114	34	0	0.64539370200404	384	0.217753981471381	1	1	0	-Inf
chr8	68796356	68839337	0.00332186709534638	83	0.190564027417037	0.67591403535876	1095	0.200821697115557	4	4	0	-6.74071562952946
chr8	68839402	69031102	-9.43393190662722e-05	87	0.0457583725173844	0.667772079401914	4719	0.218564916769169	4	4	0	-6.75526660932045
chr8	69031446	69080145	0.498217984116949	52	0.20844892509691	0.647557349943306	1244	0.232491539324656	4	2	2	-6.73539435488437
chr8	69081915	69245758	-0.000330862076334815	46	0.0654642285327743	0.688579743925297	4116	0.266107818020092	5	5	0	-6.74586096384357
chr8	69256117	69256393	0.412600313044136	9	0.12540013733822	0.785191958854184	14	0.0738401897774757	5	3	2	-6.7391189015508
chr8	69264182	69427471	0.00121544223631681	68	0.0587564503398633	0.648837514620244	3967	0.215955203612635	4	4	0	-6.74284569466987
chr8	69429128	69436805	7.47851757232354e-06	22	0.118162995504064	0.644732501776405	213	0.206654856017122	4	4	0	-6.73343318603528
chr8	69437444	69461730	-0.000447452750680255	40	0.07679995659721	0.617924371905767	607	0.214867777236195	4	4	0	-6.73316038215745
chr8	69462857	69501925	0.498324334750945	30	0.208631779794522	0.649377595538517	941	0.214481027760346	4	2	2	-6.73544743901136
chr8	69502074	69528644	0.447503451861791	53	0.06727765077036	0.662343924803552	678	0.188392496616163	7	4	3	-6.87840200034375
chr8	69529344	69543572	0.00468610253489177	39	0.107682118276394	0.683451773828467	370	0.256024186550281	5	5	0	-6.73556491023393
chr8	69543712	69556170	0.49871297864883	16	0.176845872159912	0.648558678406006	322	0.199525342208438	4	2	2	-6.73390625272326
chr8	69559289	69578105	0.0215796605823887	14	0.134845780858671	0.684249114520459	466	0.224621793094713	5	5	0	-6.75070631815788
chr8	69584447	69609884	-8.94485562760727e-06	26	0.176785750382947	0.647812451819646	604	0.224424928628333	4	4	0	-6.73434655434568
chr8	69609889	69633459	0.00202023687358405	70	0.100902397339309	0.688867553808415	644	0.264490997527796	5	5	0	-6.7351237095667
chr8	69633984	69642454	0.498590518605662	10	0.15870031155889	0.635763145597163	208	0.284456987529841	4	2	2	-6.73321669459181
chr8	69663061	69682784	-0.00319841251747544	9	0	0.633733288938215	493	0.214080489752368	1	1	0	-Inf
chr8	69682919	69706614	0.498680852253012	39	0.187412687723025	0.64657677154955	587	0.254972708602714	4	2	2	-6.73395559804437
chr8	69707021	69871864	0.000494352936978082	118	0.17942435457574	0.624542849427656	4066	0.22088593547956	4	4	0	-6.73477970123496
chr8	69873109	69886810	0.22043363884579	11	0.0813086152205958	0.648669949304224	337	0.193085311158543	5	4	1	-6.77604015225573
chr8	69887545	69931547	4.18997060144255e-05	36	0	0.61035297308788	1093	0.204231119942732	1	1	0	-Inf
chr8	69932660	69950565	0.00302870103017316	25	0.213247024207451	0.6231103318873	472	0.218659655423346	4	4	0	-6.73331516985612
chr8	69951536	70013470	0.00367336916613265	72	0.0867610672225884	0.629504174875487	1604	0.366855172567833	4	4	0	-6.73448839035132
chr8	70013873	70055492	0.495491662325532	50	0.198399888907145	0.622694116415087	1061	0.208212652630725	4	2	2	-6.73374043116185
chr8	70055944	70469338	-0.000143794962634225	160	0.129515062958016	0.653858807161073	9931	0.219851355125885	4	4	0	-6.7619251972871
chr8	70471122	70496481	0.498743780645704	12	0.175105855430538	0.62963578915506	602	0.185566179173144	4	2	2	-6.7336808821714
chr8	70502244	71099763	0.00403871461759309	32	0.060027413092525	0.64412258710064	14851	0.233950623515852	4	4	0	-6.75940229343985
chr8	71101834	71146527	0.00259936805734806	53	0.208866989848746	0.627259364964192	1122	0.206675222405911	4	4	0	-6.73383501718974
chr8	71146577	71165720	0.496240738433543	32	0.119590008618155	0.671116951847903	482	0.239001160847636	4	2	2	-6.73568403719111
chr8	71165822	71521849	0.00262646226849406	40	0.0949545066509923	0.656659872172927	8677	0.229888303441108	4	4	0	-6.75892327105286
chr8	71522810	71547879	0.012853075376503	13	0.18403284963177	0.711921499408428	621	0.234540650411046	5	5	0	-6.73703481928726
chr8	71549613	71737653	0.00333037805224978	81	0.105014167180633	0.671914760520735	4706	0.229853245537841	4	4	0	-6.75596795928685
chr8	71771798	71789145	0.000675008676242234	31	0.172559467698742	0.769540002089728	475	0.260254441054107	5	5	0	-6.73307337317625
chr8	71798631	71949025	-0.000781986314218275	160	0.0472780880542233	0.735024960717086	3911	0.241130564793087	5	5	0	-6.73467642353299
chr8	71951203	71993428	0.0104015915988724	49	0.196748914111569	0.718284968457526	1059	0.230386263734256	5	5	0	-6.73609517111683
chr8	71993654	72089916	0.49876512191992	101	0.155146815170102	0.727285980400252	2522	0.258126673612582	4	2	2	-6.76153437054615
chr8	72096302	72255149	-0.00189086237416819	203	0.00506124515380852	0.682868289399847	3894	0.224778040456618	5	5	0	-6.83616119743353
chr8	72256564	72319801	0.000832964821060989	80	0.119833101236256	0.674146133415178	1583	0.229686797527876	4	4	0	-6.74109453128691
chr8	72320297	72363429	0.0208439822796556	21	0.195266350452523	0.672491039012953	1069	0.187365234466918	4	4	0	-6.74771735997081
chr8	72366869	72444129	0.498674533399538	16	0.180834915507671	0.662180974161069	1885	0.213314349344274	4	2	2	-6.7409169010011
chr8	72444259	72510979	0.00375723052720911	120	0.15983827413843	0.675997529371284	1673	0.238513504433705	4	4	0	-6.74163641620344
chr8	72512410	72586818	0.443376784267109	67	0.123187327245334	0.636773746670477	1801	0.233504871873106	5	3	2	-6.83131743118062
chr8	72601084	72904964	0.00245040535008989	19	0	0.643886905770267	7348	0.218988922122503	1	1	0	-Inf
chr8	72905402	72917876	0.498762181851303	40	0.126649769453261	0.650050231555725	325	0.226758006902087	4	2	2	-6.73378754627691
chr8	72918120	72947910	0.00542362172661198	63	0.172600910324226	0.664219288073505	798	0.247266339432967	4	4	0	-6.73603882013365
chr8	72948422	72961390	4.26162922777251e-05	24	0.170932141803259	0.658951802508216	333	0.232964009515912	4	4	0	-6.73401672265214
chr8	72961771	72976201	0.00690177715434692	18	0.0942809041582063	0.658496998865678	361	0.215610674427438	4	4	0	-6.73750415360202
chr8	72977085	72985768	0.000942117946810761	13	0.177791760935118	0.680552524411688	225	0.204491967572292	5	5	0	-6.7344969957904
chr8	72986932	72992895	0.0192500544900205	9	0.08	0.66220042103054	156	0.181705185169873	4	4	0	-6.76840760545128
chr8	72992986	73072688	0.498741134477309	88	0.143685577995598	0.66251958658013	1981	0.225998488482633	4	2	2	-6.74037985907147
chr8	73075089	73268207	9.41382363506271e-06	163	0.0772593237438359	0.674554954158827	4902	0.32561090345444	4	4	0	-6.74537236859561
chr8	73271017	73273461	0.00042415143645945	9	0.16105201023272	0.687328383661805	68	0.169756145792253	5	5	0	-6.73352259653204
chr8	73275019	73416213	0.000451067469725897	48	0.0137120688932536	0.688336588547943	3411	0.238151008156006	5	5	0	-6.74756739300003
chr8	73507044	73730351	0.498861348131723	97	0.11371498177038	0.712833747218875	5346	0.234305737606211	4	2	2	-6.79613748287112
chr8	73736577	73919878	0.00441103176518609	53	0.215415600611789	0.728101783091964	4517	0.240835378937313	5	5	0	-6.73637074001225
chr8	73919986	73939066	0.49873366321689	23	0.17620130869483	0.714279245719494	483	0.222796449220925	4	2	2	-6.73922725083075
chr8	73939770	74187225	-0.00113296843088206	189	0.0791400781885126	0.714825083583849	6386	0.236302917079178	5	5	0	-6.74232496378543
chr8	74188839	74201827	0.498825317578408	19	0.117925687770974	0.81139495641323	368	0.308226949866647	6	3	3	-6.73416224662627
chr8	74202449	74280924	0.00151995660864007	114	0.13935856590023	0.662048821338846	1975	0.227062169312774	4	4	0	-6.74011171229654
chr8	74281404	74295418	0.468331159180178	11	0.174420182318446	0.665191072459091	352	0.203408753682154	4	2	2	-6.75447925416906
chr8	74296785	74353247	0.00446374601724819	69	0.127702865038849	0.687301934501733	1409	0.219233644930666	5	5	0	-6.74053024322464
chr8	74353954	74360492	0.49831955595588	19	0.200055620920754	0.706218840184629	174	0.187127382368475	4	2	2	-6.73566781226153
chr8	74360755	74505399	0.00158889641956272	57	0.11533630948541	0.701228896773123	3513	0.229636589505804	5	5	0	-6.74313509953667
chr8	74507131	74581320	0.498327168224387	76	0.218958563731997	0.689004044103557	1836	0.228481065000734	4	2	2	-6.74691050070742
chr8	74581431	74609270	0.0155755468755449	40	0.191741138263452	0.694007271472636	708	0.232542910147726	5	5	0	-6.73939552910946
chr8	74609384	76430138	-0.000266145508970805	844	0.064220386412812	0.707256992251588	44217	0.250869760571302	5	5	0	-6.81555127471073
chr8	76432581	76468575	0.498727466279945	56	0.0940070458812778	0.73795473883066	902	0.248202562140388	4	2	2	-6.7466055890217
chr8	76469067	76733641	0.00113502930616893	158	0.157991425381997	0.731871007773008	6566	0.246584762195668	5	5	0	-6.73629593250724
chr8	76739401	76783496	-0.000442502994263488	60	0.16641632752767	0.729118905990641	1100	0.235916817344442	5	5	0	-6.73375613059597
chr8	76788037	76839799	0.0101016795216898	22	0.118064266379252	0.693152696942455	1257	0.222047771418236	5	5	0	-6.74246769903036
chr8	76840095	76906866	0.00526807952282615	46	0.215563547463779	0.677929663998572	1649	0.220361011584203	4	4	0	-6.74360390636123
chr8	76906999	76961693	0.498774892818615	41	0.125943517150329	0.719685383429477	1299	0.240468931769377	4	2	2	-6.74966266677211
chr8	76964383	77234503	0.00223378680019759	184	0.213157625524113	0.703946888780865	6722	0.254818806743323	5	5	0	-6.74677430935405
chr8	77238542	77434740	0.000570155484466428	169	0.0668478151388804	0.693916051192429	4870	0.238510727887252	5	5	0	-6.74922453008629
chr8	77434947	77521252	0.00525283412235977	48	0.21949773319077	0.679330017205317	2096	0.23713918304839	5	5	0	-6.74443609484613
chr8	77521608	77585714	-0.000784637040342206	265	0.0992008901648122	0.683796673198701	1761	0.247814093252988	5	5	0	-6.73972458872172
chr8	77586462	77617712	0.440818091844232	74	0.10108499599912	0.6780854074301	790	0.199123448417828	5	3	2	-6.83517868613178
chr8	77618129	77647825	0.00146860491097228	86	0.119384955984656	0.671362656213932	795	0.208337582986614	4	4	0	-6.7373580280633
chr8	77650907	77658079	-6.39797939275405e-05	15	0.125005409406763	0.680250262849171	178	0.194333869400814	5	5	0	-6.73436739291278
chr8	77658127	77697058	0.0100601997675077	55	0.202620550641063	0.704623841926531	956	0.24227893215389	5	5	0	-6.7366371511795
chr8	77698393	77997777	-2.16318556871126e-05	304	0.120197178920275	0.679744634090192	7248	0.238156408019675	5	5	0	-6.77049089678854
chr8	77999192	78324123	0.0021001257347173	124	0.209666424679967	0.703369402854344	7815	0.24823245011308	5	5	0	-6.75080316369569
chr8	78325018	78428448	0.00480885036272477	111	0.17541951821564	0.701127664509452	2689	0.24611481373786	5	5	0	-6.73972744462525
chr8	78428513	78498800	0.479103648694012	110	0.181033600160272	0.716313798189673	1745	0.304275617967698	4	2	2	-6.75360618068657
chr8	78500502	78865585	0.00733428692477001	23	0.10247303703979	0.694188859150761	8874	0.245814816116166	5	5	0	-6.76408993721841
chr8	78922144	78933949	0.425636780510013	18	0.110228402209207	0.779433880628259	295	0.19627220560358	7	4	3	-6.75092787269774
chr8	78937285	78962267	0.000594218272149727	92	0.139368903820494	0.747687693151457	688	0.253929967448947	5	5	0	-6.73308509731852
chr8	78962832	78974726	0.498621818278574	23	0.216466128944547	0.659348672401707	317	0.204913613473928	4	2	2	-6.73424106071399
chr8	78976216	79170470	0.00506179727012246	43	0.156022590436345	0.71794493915145	4879	0.257701615536197	5	5	0	-6.73885489102083
chr8	79198058	79214753	0.498775099072009	36	0.165630876655252	0.694652959514116	438	0.517856064853772	4	2	2	-6.73375069114334
chr8	79218164	79613557	-0.00166719696726364	108	0.0226128855432603	0.718609300840765	9914	0.26369790459848	5	5	0	-6.74603795741454
chr8	79613714	79620438	0.219295443631918	9	0.199117497417424	0.737737745653022	170	0.250510489174039	5	4	1	-6.7387064237125
chr8	79621273	79638872	0.0273079846663199	24	0.14332417395743	0.683082098002595	435	0.194731536103254	5	5	0	-6.75775470362028
chr8	79639146	79685500	-7.09564930995721e-05	28	0.169682285587883	0.673856936486831	1139	0.226255015764516	4	4	0	-6.73905316035463
chr8	79686556	80202873	0.000973779468037284	211	0.163849869357769	0.679977350582085	12820	0.261182663340099	5	5	0	-6.78628998030039
chr8	80203613	80224051	-0.000224620513178925	59	0.174770459797322	0.615995269459042	542	0.192542241221052	4	4	0	-6.73311086991447
chr8	80224795	80255393	0.0146536470446385	32	0.170735552923983	0.661916966250951	779	0.196634532828237	4	4	0	-6.74107661091316
chr8	80255833	80298300	-0.000647463234977802	47	0.132744978877569	0.611374237227713	1086	0.213315297007111	4	4	0	-6.73308016550234
chr8	80323632	80436826	0.000507058017623963	142	0.103852901174735	0.61931230118746	2844	0.224300966784034	4	4	0	-6.7336357338077
chr8	80437915	80550373	0.00564040621711992	64	0.212783433759632	0.628356197438946	2782	0.203772104034062	4	4	0	-6.73549097321355
chr8	80551287	80996841	-0.000784666280990276	121	0	0.638130346190763	10678	0.221943087396992	1	1	0	-Inf
chr8	80998976	81034202	0.00764208205478734	22	0.194242740982108	0.663738220778213	871	0.248585471233617	4	4	0	-6.73674072003985
chr8	81042142	81104003	0.00266967830629067	80	0.021466252583998	0.661177303443816	1549	0.217775979319114	4	4	0	-6.74812528936303
chr8	81104029	81135593	0.499194606816618	40	0.0669322227025028	0.674515403411449	796	0.226382256918669	4	2	2	-6.73729108311402
chr8	81137319	81430650	0.00300664312465904	154	0.188942823029433	0.679039903213073	7104	0.228615320861915	5	5	0	-6.77375288665937
chr8	81461253	81514859	0.498874457577726	20	0.171053577325321	0.710846720792786	1288	0.240188214248003	4	2	2	-6.74707935675962
chr8	81520851	81633735	0.0015109157020391	96	0.10942043442291	0.67870441165608	2744	0.22677320519408	5	5	0	-6.74922035819033
chr8	81638876	81732207	0.00370208088621973	74	0.138105774405353	0.693037687940863	2299	0.242752972780079	5	5	0	-6.74110246424427
chr8	81739006	81945286	0.00201199797103735	206	0.183483898771028	0.713451816862399	5308	0.296917723279357	5	5	0	-6.73827025942237
chr8	81947701	82006227	-0.00250499327659559	56	0.0668153104781061	0.682566525493057	1458	0.213705707527981	5	5	0	-6.74233101408506
chr8	82008123	82022358	-0.00134268578447788	59	0.150025503384233	0.682366277175626	390	0.246550337485829	5	5	0	-6.73463383522921
chr8	82023489	82176892	0.000135996518228376	163	0.0376244502650132	0.686844932244638	3810	0.222118598737373	5	5	0	-6.75115943025106
chr8	82178053	82260705	-0.000465364002859348	73	0.206068741209094	0.681892887975671	2031	0.231026422769343	5	5	0	-6.74344338036984
chr8	82261836	82344795	0.00297516307653545	83	0.17580150445476	0.718200684335349	1979	0.267479342764753	5	5	0	-6.73523462592024
chr8	82344955	82358106	0.49871021454799	65	0.138332042008183	0.710447587801753	393	0.229492931754315	4	2	2	-6.73683021238476
chr8	82358181	82381341	-0.000516547146635238	108	0.0497180515373175	0.632679217569162	673	0.186757031011157	4	4	0	-6.73380698272186
chr8	82381637	82393362	0.498143904470079	33	0.209188475260513	0.717533163943753	312	0.269616008382001	4	2	2	-6.73581192271144
chr8	82393394	82438494	0.498782999170014	87	0.135613489167805	0.729235673790919	1151	0.252112311045549	4	2	2	-6.74750786281043
chr8	82440030	82473088	0.00708065083269127	77	0.202778297496918	0.695526780800098	878	0.260309834462405	5	5	0	-6.73593272735263
chr8	82473569	82593882	0.498798459343244	187	0.158702513830242	0.705769958761005	2964	0.258703592686956	4	2	2	-6.75775663762969
chr8	82595598	82872244	0.0012918553146184	408	0.0264998696731064	0.708158125300596	6840	0.243268529768617	5	5	0	-6.74745329653247
chr8	82877232	82989953	0.47367315273595	137	0.115293153616907	0.714281577485936	2771	0.254841768982402	4	2	2	-6.79189891753108
chr8	83026867	83093403	0.0227534779508659	13	0.137626678242638	0.698049628949754	1700	0.243172139373424	5	5	0	-6.7539793595608
chr8	83097820	83185284	0.452112245199394	107	0.134660586147063	0.682712115000512	2152	0.248854287451512	4	2	2	-6.81982067198988
chr8	83186122	83248347	-0.00132520781511214	184	0.147367270275794	0.688407767698026	1686	0.252075016758923	5	5	0	-6.73853742736479
chr8	83248658	83288870	-0.000968566687090222	47	0.207362508643075	0.707059850184454	1000	0.245786839424804	5	5	0	-6.73498246510086
chr8	83290091	83524380	0.00288511636263222	128	0.207246557464071	0.692231955181435	5760	0.251910502845745	5	5	0	-6.75139203700411
chr8	83525252	83708070	0.00205138617019923	330	0.0100187702626499	0.693568269058076	4628	0.241899335230681	5	5	0	-6.77288008557041
chr8	83708497	83721569	0.0367984080941983	22	0.206779683872323	0.691599487894846	340	0.188247722676354	5	5	0	-6.75383650754017
chr8	83722972	84010387	-0.000121502664425566	263	0.0827038025852757	0.70231404582793	7104	0.283355566135726	5	5	0	-6.74555317456068
chr8	84010521	84080422	0.00774105813973613	73	0.199687108748423	0.700709479960868	1717	0.255573549766095	5	5	0	-6.73790789028029
chr8	84081036	84144565	0.498674385286711	27	0.197765984475047	0.699256523154079	1511	0.246259677837634	4	2	2	-6.74576540790249
chr8	84152603	84820661	-0.000151282935542785	302	0.0834756509251362	0.701339759443594	15983	0.24848788710272	5	5	0	-6.77209301251935
chr8	84828492	84889590	0.498257357161257	28	0.202216798505672	0.712395390896977	1489	0.257542965378614	4	2	2	-6.74735939531101
chr8	84906205	85032592	0.489379087969009	252	0.0920392434393648	0.698828746877682	3169	0.255542259874848	4	2	2	-6.76424622862773
chr8	85032689	85471039	-0.000197053580943851	392	0.0372611057200139	0.694256587752549	10658	0.238463033841458	5	5	0	-6.76863130711383
chr8	85472853	85503730	0.413461917930439	17	0.0562058323329109	0.695332588423375	744	0.266790785829907	5	3	2	-6.76919662432712
chr8	85510013	85630885	0.00270537873853938	35	0	0.684183157384743	2863	0.226577154440832	1	1	0	-Inf
chr8	85633801	85978883	0.49591881989386	83	0.159816067507122	0.601261270002633	4703	0.266680462386556	4	2	2	-6.73363844076805
chr8	85979076	86111642	0.00226719127517838	115	0.0410625743401659	0.69397707946113	3191	0.247872037002795	5	5	0	-6.74495257203169
chr8	86113150	86157037	0.498501680280471	65	0.199803788367873	0.666515608680452	1113	0.222634261862214	4	2	2	-6.73779304594106
chr8	86157213	86677134	0.00212570419577579	382	0.109765102527571	0.714210762971112	13155	0.257299084839273	5	5	0	-6.74996744555722
chr8	86684125	86742884	0.006407081153883	89	0.202725769174103	0.697968234512974	1524	0.246627308462376	5	5	0	-6.73758503897127
chr8	86742895	86771107	0.41526794908957	42	0.100527528429408	0.710598761025261	691	0.237827170499395	5	3	2	-6.74809092490309
chr8	86773769	86920256	0.00306652437527166	133	0.198502310405377	0.692385120795742	3694	0.245621457119475	5	5	0	-6.74512695133284
chr8	86921179	86952445	-0.000611179428661845	69	0.12458797738595	0.688848591657384	790	0.236515056137431	5	5	0	-6.73612000956047
chr8	86953594	87033214	0.0138647486767869	23	0.220865992314944	0.706290433646919	1919	0.263464613242028	5	5	0	-6.73883998038209
chr8	87033374	87241683	0.00122208486010145	105	0.0421691604758513	0.686449548633757	4998	0.246397303278976	5	5	0	-6.75375797381947
chr8	87243029	87271610	-0.000676773048796347	89	0.187881841359307	0.660522437677058	754	0.238723594023602	4	4	0	-6.7352291737082
chr8	87271672	87307279	0.00112661610366535	104	0.121287580888644	0.680119681001292	1003	0.272859020802979	5	5	0	-6.73646060711205
chr8	87321940	87449173	0.0131589514306752	20	0.177336314445329	0.692924419819896	3256	0.259559077442419	5	5	0	-6.74547458643384
chr8	87450344	87482556	0.498788444592314	40	0.189160410491825	0.651302248164677	793	0.193063522270911	4	2	2	-6.73568929243273
chr8	87484906	87522627	0.498040439052042	20	0.191639265013037	0.702398825097346	935	0.404191626130526	4	2	2	-6.73607761113303
chr8	87523830	87772111	0.466710160810924	430	0.12858453903002	0.711243817283861	6214	0.235199946474751	4	2	2	-6.84058399471437
chr8	87772449	87806611	0.00370509501315075	69	0.192448506193818	0.713869794833132	901	0.226919609585538	5	5	0	-6.7346903053549
chr8	87808524	88024491	0.000458024291412451	123	0.126443620654892	0.72480995088952	5265	0.259637091971529	5	5	0	-6.73691145634197
chr8	88025490	88071751	0.000601023049261684	15	0.22181963930399	0.759808555805366	1125	0.264653321875534	5	5	0	-6.73303613564278
chr8	88072056	88254102	0.000679443956714598	11	0	0.719027920833293	4420	0.231600148911023	1	1	0	-Inf
chr8	88257263	88682780	0.498877451475167	665	0.0964396149393465	0.712996970402875	10628	0.256252059228261	4	2	2	-6.8332146431169
chr8	88684549	88741831	0.4984984183108	34	0.214135962273227	0.697026323928892	1271	0.23354704510326	4	2	2	-6.74523537339832
chr8	88742407	89053388	0.00306425428016527	116	0.103963880534405	0.706979222507352	7721	0.233807264752462	5	5	0	-6.75014151227015
chr8	89054367	89368154	-0.00108141634397305	339	0.11957048976652	0.704467115308576	7599	0.232918263614149	5	5	0	-6.75170477523831
chr8	89370606	89598340	0.00283672785066924	68	0.156754658071272	0.694886484925846	5397	0.22642313631213	5	5	0	-6.75336305832243
chr8	89598905	89604781	0.000934531869718036	15	0.204929209612444	0.813012418252902	153	0.238494869193404	5	5	0	-6.73334530034922
chr8	89604808	90220292	0.000440392607625462	428	0.079610408413442	0.730649976089929	15363	0.263556054806983	5	5	0	-6.74027106396433
chr8	90221040	90269138	-0.000486079112597571	63	0.197000051983015	0.678296622668313	1179	0.217816942386277	5	5	0	-6.74054969331748
chr8	90270279	90462256	0.00209302434915914	158	0.189851311501702	0.673686327311765	4824	0.232430547517138	4	4	0	-6.75655873706273
chr8	90462371	90533159	0.0014444451173814	52	0.192358705074135	0.714948645914004	1700	0.232872042482256	5	5	0	-6.7357523366161
chr8	90533934	90598089	0.49823417730855	64	0.207721281298679	0.702175497668782	1589	0.241308590548634	4	2	2	-6.74722942289253
chr8	90598729	90781784	0.459936458883581	217	0.100529070001388	0.695412859053532	4517	0.228827973715704	4	2	2	-6.86586025340176
chr8	90799734	91032300	0.0384175959202698	9	0.164808306155296	0.706727030182014	5691	0.269793130009584	5	5	0	-6.77488139616398
chr8	91032584	91133823	0.498711314897355	100	0.197414973642279	0.716343013661171	2476	0.224891421990031	4	2	2	-6.76616181738265
chr8	91135967	91188935	0.00387465646635787	87	0.163424949075162	0.708721116829651	1347	0.23502744214828	5	5	0	-6.73597592014804
chr8	91190413	91251804	-0.00105272857314098	33	0.211766890493039	0.72147173184272	1487	0.257413783695237	5	5	0	-6.73440757830854
chr8	91252155	91443881	0.0015684271713915	51	0.13513005790356	0.730959046807844	4590	0.249678213405923	5	5	0	-6.73556239905167
chr8	91451952	91857515	0.498785593821996	191	0.15345570232633	0.696291547227894	9453	0.252723925477055	4	2	2	-6.80485866494357
chr8	91858117	91874458	-0.00055792922142972	21	0	0.676163440653338	396	0.242804170164407	1	1	0	-Inf
chr8	91874609	91955344	0.493702464207201	87	0.139027255072644	0.702622127695733	1999	0.240633674286286	4	2	2	-6.75231957802603
chr8	91958098	92410247	0.000720472515248372	221	0.0897633370842015	0.704793773550442	10920	0.24230666898805	5	5	0	-6.75753160059769
chr8	92411106	92438179	0.498652628735409	50	0.167359357951318	0.679580853010477	701	0.239738187124205	4	2	2	-6.73672676224808
chr8	92439589	92524867	0.00236757162374551	72	0.106140250323118	0.704049359231835	2089	0.249677444114753	5	5	0	-6.73781556819321
chr8	92527542	92546263	0.498467041603305	24	0.226481963321905	0.727868987195875	460	0.228940655855554	4	2	2	-6.74018245450353
chr8	92548301	92602607	0.498786953254146	62	0.132836608343216	0.701774098561512	1360	0.291382643385751	4	2	2	-6.74124227285954
chr8	92603179	92906664	-0.000147054899929278	98	0.0633507704263528	0.690510861529858	7250	0.226868054539033	5	5	0	-6.76372784348901
chr8	92909015	93027711	0.498210719924284	44	0.225021197028304	0.658435972720286	2869	0.207916880375199	4	2	2	-6.74417710345073
chr8	93029530	93147354	0.00153422883097309	138	0.0728675677435343	0.704687446569674	3022	0.482257339239521	5	5	0	-6.73491784267427
chr8	93148992	93155425	0.403980669007439	10	0.160209897044818	0.658216501427092	171	0.206756821608705	5	3	2	-6.73520183986176
chr8	93156028	93207441	0.00662658544374484	56	0.156276241432803	0.655689038161852	1297	0.233548731183701	4	4	0	-6.73754840934089
chr8	93208815	93238067	0.00127947103010054	20	0.231967165326202	0.60961580295463	705	0.18768449968408	4	4	0	-6.73306122574323
chr8	93239985	93247877	0.00933711917258762	12	0.128171759760097	0.626550975186732	219	0.222336425613862	4	4	0	-6.7363137117271
chr8	93248861	93257402	0.00041283890129315	15	0.202412050271811	0.686017111573627	223	0.259363173965335	5	5	0	-6.73379260937076
chr8	93260396	93931387	0.00286544272693467	46	0.112590714901921	0.692031055584409	16574	0.284532435651489	5	5	0	-6.77448382841732
chr8	93962438	93980730	0.498666158704482	40	0.199211456716675	0.66870271826919	511	0.209920379584585	4	2	2	-6.73543142820479
chr8	93995713	94056315	0.00581117395289232	71	0.202022024019993	0.680859806816604	1578	0.274088060313971	5	5	0	-6.73911012362483
chr8	94056587	94062851	0.491217398088025	11	0.0351177240927504	0.642547067283415	173	0.20688448226945	4	2	2	-6.77061706013779
chr8	94064567	94093823	0.00332251313670417	43	0.213507565721112	0.677104757426925	796	0.207122034162974	4	4	0	-6.73813581282102
chr8	94093877	94105626	0.0036644469888687	37	0.109749058564782	0.645365470002081	325	0.185713107430803	4	4	0	-6.73448780373715
chr8	94106138	94240969	-0.00053712623021851	144	0.1190705033616	0.685378866818843	3447	0.239633440784679	5	5	0	-6.74733460610709
chr8	94241168	94642400	0.000803347402509202	115	0.11153402302159	0.698053844062098	10474	0.291671097377196	5	5	0	-6.75226898103287
chr8	94643187	94649544	0.36143120728887	10	0.0812527606368615	0.700262442682471	153	0.179916756589501	8	5	3	-6.78506808861404
chr8	94650164	94680162	0.005067550697336	39	0.198264334384172	0.718642517180626	786	0.241222741790718	5	5	0	-6.73430530355119
chr8	94680926	94824584	0.49876983600617	151	0.136142936184173	0.660554648987835	3729	0.230955502689175	4	2	2	-6.7448429415267
chr8	94824884	95079954	0.498275742320531	66	0.201327439168728	0.710091396936529	6321	0.271731253622616	4	2	2	-6.78419553193212
chr8	95080016	95194561	0.0205283646955252	29	0.122671645103159	0.701209495434382	2936	0.269123073801183	5	5	0	-6.75555426059842
chr8	95195092	95209774	0.498483003870101	26	0.201966825150911	0.668398201030995	387	0.193051018125267	4	2	2	-6.73529646265237
chr8	95210709	95422763	0.00201723472078708	13	0	0.668097936478098	5164	0.2936690892814	1	1	0	-Inf
chr8	95423406	95430578	0.483598154043871	16	0.149139755486814	0.603103739371703	188	0.211418460041527	4	2	2	-6.74028084042368
chr8	95431524	95473074	0.00838272674415563	57	0.190679483462521	0.655822769664071	1134	0.223617568853514	4	4	0	-6.737237742897
chr8	95473369	95490302	-0.000653156529188959	31	0.186455443090473	0.700388340713105	438	0.287507566902318	5	5	0	-6.73380758796338
chr8	95491637	95512362	0.00860272081660052	41	0.190893064816724	0.674004488844911	544	0.205391994772175	4	4	0	-6.73753105726525
chr8	95512413	95680525	0.00128235703814353	28	0.189734707576814	0.66064552475759	4031	0.224274814734217	4	4	0	-6.74769634339799
chr8	95713670	96124234	0.00148845097799694	328	0.10548989201552	0.664751188311287	10154	0.235762455751831	4	4	0	-6.77021875210877
chr8	96125855	96184526	0.459403110977886	51	0.115567880061723	0.632171071620974	1456	0.205767963458792	4	2	2	-6.80760088377535
chr8	96186453	96197992	0.000223222210228857	17	0	0.679286089096838	314	0.205198641141619	1	1	0	-Inf
chr8	96198856	96229896	0.000954004372596323	42	0.149029372187769	0.644051660590449	769	0.242093266141376	4	4	0	-6.73420211259961
